"","id","l","y","costofl","sales","k","indcode","sector","age"
"2325",2325,67,752,480,2202,4639,40,"manufacturing",7
"2326",2326,215,1517,1259,3152,648,93,"services",3
"2327",2327,110,1432,925,3121,1439,45,"services",6
"2328",2328,282,2114,1928,4803,1844,28,"manufacturing",4
"2329",2329,59,928,463,4310,1856,28,"manufacturing",5
"2330",2330,126,1476,859,4772,1987,60,"services",3
"2331",2331,100,297,426,2205,1239,20,"manufacturing",6
"2332",2332,86,646,407,1977,1222,45,"services",8
"2333",2333,20,1235,214,4525,2783,51,"services",6
"2334",2334,71,567,488,1588,398,45,"services",2
"2335",2335,100,770,262,1379,1731,25,"manufacturing",13
"2336",2336,21,399,221,4122,1230,51,"services",8
"2337",2337,8,245,99,376,210,40,"manufacturing",2
"2338",2338,37,383,386,3829,2140,51,"services",5
"2339",2339,87,1134,661,2957,1910,74,"services",3
"2340",2340,259,2025,1929,3927,1317,40,"manufacturing",3
"2341",2341,123,2098,724,4050,3708,63,"services",5
"2342",2342,159,1313,1117,3580,1407,40,"manufacturing",5
"2343",2343,37,522,137,9128,1339,52,"services",8
"2344",2344,218,10152,6029,23752,8257,52,"services",8
"2345",2345,60,417,362,19913,4841,51,"services",2
"2346",2346,324,2926,2500,14268,5614,33,"manufacturing",25
"2347",2347,869,4036,4321,14187,11410,45,"services",37
"2348",2348,31,484,246,7214,2203,51,"services",3
"2349",2349,100,1177,1185,13210,7043,51,"services",9
"2350",2350,86,2677,489,16409,2309,51,"services",16
"2351",2351,225,2982,2754,10171,2822,40,"manufacturing",2
"2352",2352,292,4024,2352,10455,9294,40,"manufacturing",2
"2353",2353,259,3135,1950,11125,15857,40,"manufacturing",4
"2354",2354,265,890,1252,14676,4109,50,"services",2
"2355",2355,46,387,689,8161,7139,51,"services",7
"2356",2356,52,581,413,2315,2824,28,"manufacturing",2
"2357",2357,85,1021,477,4287,7579,45,"services",3
"2358",2358,89,924,527,1350,1092,28,"manufacturing",1
"2359",2359,117,522,601,5595,7410,40,"manufacturing",2
"2360",2360,84,643,352,2466,1863,15,"manufacturing",4
"2361",2361,105,819,516,5613,1291,50,"services",7
"2362",2362,106,1545,655,3000,5516,71,"services",5
"2363",2363,64,679,427,3435,1140,45,"services",8
"2364",2364,177,1084,874,1342,1013,60,"services",43
"2365",2365,13,170,276,4873,2773,24,"manufacturing",3
"2366",2366,109,67,723,5748,1695,60,"services",8
"2367",2367,600,4143,3976,8155,1032,85,"services",2
"2368",2368,22,242,182,2515,475,72,"services",9
"2369",2369,81,840,386,2528,2486,45,"services",9
"2370",2370,68,428,357,870,350,45,"services",36
"2371",2371,40,364,244,3963,577,50,"services",7
"2372",2372,148,709,663,3833,1143,60,"services",2
"2373",2373,245,891,826,2109,2687,29,"manufacturing",50
"2374",2374,35,398,224,4852,2315,51,"services",4
"2375",2375,66,294,203,3330,950,20,"manufacturing",6
"2376",2376,34,635,284,2362,1490,15,"manufacturing",11
"2377",2377,68,385,328,3000,1311,28,"manufacturing",5
"2378",2378,109,392,293,1996,1956,20,"manufacturing",10
"2379",2379,98,1191,842,5633,2482,51,"services",8
"2380",2380,37,142,153,3011,2968,50,"services",4
"2381",2381,375,671,624,4687,1347,36,"manufacturing",4
"2382",2382,22,985,261,1593,14849,71,"services",2
"2383",2383,66,1184,590,1498,670,80,"services",12
"2384",2384,368,3590,2342,4353,2771,80,"services",4
"2385",2385,100,1558,1043,4178,1225,29,"manufacturing",8
"2386",2386,161,2744,2179,9139,3176,40,"manufacturing",2
"2387",2387,114,1409,1436,4901,1162,40,"manufacturing",2
"2388",2388,362,1141,784,1754,1190,18,"manufacturing",4
"2389",2389,102,1426,1003,3341,1238,45,"services",2
"2390",2390,239,1164,1078,3513,2368,27,"manufacturing",4
"2391",2391,809,1716,1602,5632,5855,26,"manufacturing",54
"2392",2392,167,648,403,1487,4476,17,"manufacturing",7
"2393",2393,91,614,484,1762,1413,55,"services",8
"2394",2394,20,2223,629,5297,2219,51,"services",4
"2395",2395,232,1167,691,3698,2490,60,"services",35
"2396",2396,174,1072,956,3692,1327,26,"manufacturing",25
"2397",2397,129,1344,1239,6386,1011,45,"services",8
"2398",2398,279,427,334,2029,2786,45,"services",24
"2399",2399,67,755,539,1675,1094,63,"services",4
"2400",2400,63,243,262,869,357,45,"services",2
"2401",2401,56,372,220,4160,1657,50,"services",3
"2402",2402,100,337,341,1090,2144,40,"manufacturing",2
"2403",2403,138,879,539,1435,1603,17,"manufacturing",4
"2404",2404,1000,4734,4549,6957,2343,85,"services",2
"2405",2405,66,1119,971,9979,1902,74,"services",5
"2406",2406,109,1130,869,7836,5467,50,"services",11
"2407",2407,123,3722,1171,8687,4811,72,"services",13
"2408",2408,82,190,475,3323,10497,21,"manufacturing",3
"2409",2409,80,1593,386,24942,2479,50,"services",2
"2410",2410,28,473,137,6514,2449,55,"services",6
"2411",2411,45,2102,1449,4802,1930,74,"services",7
"2412",2412,535,3202,2701,6686,5723,29,"manufacturing",25
"2413",2413,190,4528,2749,31099,50964,51,"services",8
"2414",2414,10,655,129,11684,3927,51,"services",4
"2415",2415,110,1006,387,13926,4621,51,"services",10
"2416",2416,63,565,270,7060,1791,50,"services",10
"2417",2417,39,1361,568,8023,3997,35,"manufacturing",10
"2418",2418,860,9802,6711,22254,16825,74,"services",2
"2419",2419,77,1745,442,21002,4116,74,"services",4
"2420",2420,35,868,237,8699,5169,15,"manufacturing",4
"2421",2421,375,2458,1880,13459,7130,15,"manufacturing",10
"2422",2422,21,1577,765,17377,2857,74,"services",7
"2423",2423,82,1298,615,13165,5285,51,"services",10
"2424",2424,267,1200,1096,3190,1517,35,"manufacturing",3
"2425",2425,54,75,193,461,534,15,"manufacturing",3
"2426",2426,43,629,415,5561,1688,51,"services",8
"2427",2427,192,1384,1244,3478,681,29,"manufacturing",3
"2428",2428,51,436,216,870,1575,90,"services",8
"2429",2429,73,2416,1870,5207,1936,74,"services",8
"2430",2430,38,121,323,3907,8164,51,"services",3
"2431",2431,119,876,618,2993,724,45,"services",2
"2432",2432,1100,4621,4479,8195,3949,85,"services",2
"2433",2433,1056,3249,3677,7503,3469,85,"services",27
"2434",2434,14,1003,94,7823,3395,51,"services",10
"2435",2435,738,18786,6666,37668,54355,40,"manufacturing",26
"2436",2436,1211,5894,4446,9141,3395,85,"services",2
"2437",2437,310,907,1090,7638,3460,15,"manufacturing",43
"2438",2438,66,1263,548,3989,1576,33,"manufacturing",10
"2439",2439,90,14095,2678,64817,30083,23,"manufacturing",8
"2440",2440,36,1413,335,4358,3894,71,"services",3
"2441",2441,73,405,211,3280,4521,51,"services",9
"2442",2442,39,210,255,4746,1585,50,"services",5
"2443",2443,56,403,367,2192,634,52,"services",2
"2444",2444,178,1434,809,3455,10543,41,"manufacturing",2
"2445",2445,108,518,499,2542,1790,18,"manufacturing",10
"2446",2446,92,437,218,3039,1118,20,"manufacturing",7
"2447",2447,70,453,324,1358,1328,45,"services",4
"2448",2448,783,3506,3101,5784,3100,85,"services",42
"2449",2449,28,724,270,3674,3213,26,"manufacturing",4
"2450",2450,48,688,425,4389,1352,45,"services",10
"2451",2451,416,2807,2506,16129,10875,24,"manufacturing",51
"2452",2452,184,718,646,1945,1019,29,"manufacturing",3
"2453",2453,72,529,394,3850,1002,63,"services",8
"2454",2454,51,157,439,4188,2690,15,"manufacturing",7
"2455",2455,28,460,88,717,6414,65,"services",7
"2456",2456,18,300,137,918,749,45,"services",3
"2457",2457,252,1098,1012,4009,2111,35,"manufacturing",20
"2458",2458,92,432,481,3192,2210,25,"manufacturing",4
"2459",2459,19,1172,417,4532,1930,51,"services",6
"2460",2460,122,348,236,1899,1895,36,"manufacturing",10
"2461",2461,10,733,283,1212,5864,65,"services",2
"2462",2462,6,1904,129,8228,8398,70,"services",5
"2463",2463,100,597,319,7408,930,45,"services",10
"2464",2464,121,965,678,17835,9301,27,"manufacturing",3
"2465",2465,96,438,307,11145,2247,51,"services",6
"2466",2466,199,754,369,10258,4429,51,"services",3
"2467",2467,132,1752,806,7194,2745,25,"manufacturing",3
"2468",2468,10,238,161,9676,1989,51,"services",3
"2469",2469,19,4963,194,7935,16127,65,"services",6
"2470",2470,853,5223,3118,14416,10056,17,"manufacturing",9
"2471",2471,85,830,497,20896,5872,51,"services",5
"2472",2472,100,1378,273,8525,3134,45,"services",10
"2473",2473,422,1467,1429,7807,5507,36,"manufacturing",6
"2474",2474,200,5168,4270,24335,7412,22,"manufacturing",10
"2475",2475,6,16,59,164,15,74,"services",6
"2476",2476,2,174,7,232,250,65,"services",5
"2477",2477,4,42,24,2931,111,51,"services",4
"2478",2478,1100,4594,3984,7156,4260,85,"services",27
"2479",2479,145,1393,582,30133,10314,51,"services",2
"2480",2480,8,156,45,6874,2878,51,"services",6
"2481",2481,1548,9269,4053,40452,48326,35,"manufacturing",2
"2482",2482,79,826,414,7051,2036,52,"services",8
"2483",2483,1150,5069,5913,9205,2815,85,"services",2
"2484",2484,2368,10483,10572,25459,19664,10,"manufacturing",1
"2485",2485,84,959,598,8694,3817,74,"services",7
"2486",2486,120,1558,924,13326,6239,25,"manufacturing",6
"2487",2487,243,3926,3517,9663,7375,45,"services",10
"2488",2488,19,601,79,12813,4792,51,"services",5
"2489",2489,70,14565,8491,27498,12009,74,"services",7
"2490",2490,320,4168,2442,14868,4981,63,"services",6
"2491",2491,46,327,260,9268,1141,51,"services",11
"2492",2492,1100,7258,5709,10149,9857,85,"services",2
"2493",2493,1700,10791,9898,17859,10393,80,"services",50
"2494",2494,86,2045,982,15086,4873,24,"manufacturing",7
"2495",2495,100,203,30,5845,11791,51,"services",8
"2496",2496,40,343,209,8083,1874,50,"services",5
"2497",2497,66,102,151,2940,1425,70,"services",1
"2498",2498,148,784,581,2472,1812,20,"manufacturing",8
"2499",2499,1,80,69,147,862,45,"services",8
"2500",2500,30,545,169,2277,5338,51,"services",5
"2501",2501,100,729,412,3625,1276,26,"manufacturing",6
"2502",2502,69,247,515,3416,3823,74,"services",8
"2503",2503,117,897,657,4497,1879,28,"manufacturing",8
"2504",2504,21,6350,302,22,80877,74,"services",8
"2505",2505,200,1326,1198,2137,1329,85,"services",15
"2506",2506,50,719,450,3811,1638,52,"services",9
"2507",2507,10,47,128,1199,688,72,"services",2
"2508",2508,20,281,137,3469,976,52,"services",8
"2509",2509,460,2116,1763,3813,2140,85,"services",2
"2510",2510,155,1000,772,2721,1005,45,"services",5
"2511",2511,1400,3692,3423,6569,2511,85,"services",2
"2512",2512,102,565,210,2135,1676,36,"manufacturing",17
"2513",2513,83,373,313,813,1709,14,"manufacturing",25
"2514",2514,185,1032,988,3267,975,34,"manufacturing",50
"2515",2515,327,2446,1908,5890,4676,25,"manufacturing",38
"2516",2516,65,258,220,4998,779,50,"services",10
"2517",2517,111,932,733,3274,1517,45,"services",7
"2518",2518,26,587,133,4641,1600,45,"services",8
"2519",2519,112,2437,698,3694,15315,90,"services",24
"2520",2520,193,477,550,1222,2376,85,"services",25
"2521",2521,321,1135,1175,1985,1177,85,"services",2
"2522",2522,88,699,653,2151,684,60,"services",3
"2523",2523,34,1071,389,4765,2334,51,"services",4
"2524",2524,5,329,53,6321,10775,65,"services",2
"2525",2525,280,1376,1254,4289,1562,45,"services",6
"2526",2526,150,1295,953,3695,3290,90,"services",1
"2527",2527,85,1238,523,2367,1740,90,"services",5
"2528",2528,114,1145,484,14064,3737,51,"services",8
"2529",2529,1140,5170,4641,8426,6141,85,"services",1
"2530",2530,200,1353,1087,9550,7764,25,"manufacturing",2
"2531",2531,30,488,120,12448,5799,51,"services",12
"2532",2532,88,699,447,10396,1505,50,"services",9
"2533",2533,40,886,758,8749,3822,74,"services",8
"2534",2534,30,817,429,6861,3148,51,"services",7
"2535",2535,25,436,256,5169,1475,51,"services",2
"2536",2536,14,1020,190,3845,4419,70,"services",3
"2537",2537,35,207,239,790,286,29,"manufacturing",4
"2538",2538,107,616,561,5429,1431,29,"manufacturing",7
"2539",2539,217,355,1066,2856,2715,35,"manufacturing",51
"2540",2540,42,1514,377,5828,3208,51,"services",8
"2541",2541,18,269,153,4414,739,51,"services",3
"2542",2542,721,2314,2290,3788,996,85,"services",2
"2543",2543,30,334,194,5611,1304,51,"services",8
"2544",2544,85,643,504,1677,1230,28,"manufacturing",5
"2545",2545,148,606,397,1772,2003,18,"manufacturing",10
"2546",2546,114,1555,832,9628,7237,51,"services",3
"2547",2547,37,4937,390,9103,19173,36,"manufacturing",13
"2548",2548,100,780,528,7903,3538,45,"services",3
"2549",2549,119,757,531,2623,1494,36,"manufacturing",4
"2550",2550,100,1045,655,4972,3811,28,"manufacturing",7
"2551",2551,25,559,167,5254,2264,50,"services",9
"2552",2552,72,916,465,3918,1616,29,"manufacturing",8
"2553",2553,560,2977,2901,4715,3088,85,"services",2
"2554",2554,109,1746,387,3121,8574,51,"services",4
"2555",2555,26,461,122,13194,3799,51,"services",9
"2556",2556,247,583,691,837,458,74,"services",2
"2557",2557,125,1100,827,5095,969,45,"services",8
"2558",2558,88,958,395,2454,1402,24,"manufacturing",4
"2559",2559,600,2864,2920,5043,2799,85,"services",40
"2560",2560,83,282,285,1301,1079,45,"services",3
"2561",2561,36,1349,1037,22801,5155,74,"services",5
"2562",2562,15,61,77,1077,479,51,"services",3
"2563",2563,500,2404,2510,4890,951,85,"services",15
"2564",2564,58,444,409,1899,636,28,"manufacturing",3
"2565",2565,230,1101,1067,3695,1123,40,"manufacturing",3
"2566",2566,126,46,88,160,1013,33,"manufacturing",43
"2567",2567,73,498,268,4678,977,50,"services",8
"2568",2568,6,204,370,3878,2492,51,"services",3
"2569",2569,20,258,210,415,259,63,"services",4
"2570",2570,62,259,146,869,1071,18,"manufacturing",3
"2571",2571,6,2807,36,2971,5470,70,"services",2
"2572",2572,20,60,51,305,96,28,"manufacturing",3
"2573",2573,33,454,207,4566,2279,52,"services",10
"2574",2574,180,723,560,2144,733,15,"manufacturing",54
"2575",2575,30,985,141,3911,2862,34,"manufacturing",2
"2576",2576,60,1012,812,3945,2272,52,"services",5
"2577",2577,58,2067,702,7043,5128,35,"manufacturing",4
"2578",2578,1653,6383,5476,11425,5106,85,"services",2
"2579",2579,1620,5713,6064,9363,3989,85,"services",2
"2580",2580,20,2,3,60,744,70,"services",2
"2581",2581,110,455,466,1304,427,28,"manufacturing",49
"2582",2582,26,976,1557,2460,1650,74,"services",4
"2583",2583,95,838,486,2153,1064,36,"manufacturing",5
"2584",2584,118,1912,574,3394,2540,29,"manufacturing",9
"2585",2585,100,864,226,9589,1694,51,"services",2
"2586",2586,33,234,199,1703,3555,45,"services",8
"2587",2587,56,399,280,759,2211,41,"manufacturing",8
"2588",2588,46,784,204,3233,1448,15,"manufacturing",7
"2589",2589,45,166,179,5830,1837,51,"services",11
"2590",2590,39,334,239,1376,4381,51,"services",7
"2591",2591,264,1332,1215,3829,2914,45,"services",48
"2592",2592,3,432,108,6446,2556,50,"services",3
"2593",2593,167,1008,669,4160,1071,45,"services",8
"2594",2594,708,3236,3014,6044,1712,85,"services",2
"2595",2595,20,39,83,1730,217,51,"services",4
"2596",2596,16,84,69,446,177,52,"services",9
"2597",2597,21,128,99,4807,1631,51,"services",10
"2598",2598,50,422,316,3792,595,52,"services",8
"2599",2599,560,1756,1795,2740,1480,85,"services",3
"2600",2600,20,433,98,8961,5179,45,"services",3
"2601",2601,100,514,394,5284,1837,27,"manufacturing",5
"2602",2602,14,261,34,4161,1141,51,"services",5
"2603",2603,3,357,61,729,354,40,"manufacturing",2
"2604",2604,192,1614,954,4052,3420,26,"manufacturing",27
"2605",2605,63,350,297,3952,843,52,"services",11
"2606",2606,76,417,254,2789,1366,32,"manufacturing",10
"2607",2607,680,3612,2676,6324,1589,74,"services",10
"2608",2608,50,174,207,1269,990,28,"manufacturing",11
"2609",2609,55,347,221,2295,310,45,"services",3
"2610",2610,500,2642,2699,4230,1991,85,"services",2
"2611",2611,331,15719,6646,84408,26221,51,"services",8
"2612",2612,4,223,53,141,4046,70,"services",3
"2613",2613,170,2308,1376,5240,1723,24,"manufacturing",11
"2614",2614,602,1879,2048,3258,662,85,"services",2
"2615",2615,20,20435,466,25286,69207,65,"services",3
"2616",2616,50,292,253,12726,2384,51,"services",3
"2617",2617,143,566,369,8403,5302,15,"manufacturing",8
"2618",2618,35,1290,619,15254,7591,51,"services",7
"2619",2619,94,165,364,7883,2984,45,"services",7
"2620",2620,49,526,303,6981,1193,50,"services",9
"2621",2621,58,472,253,7042,762,50,"services",7
"2622",2622,59,486,254,10643,1814,51,"services",8
"2623",2623,1484,6536,6084,12044,3721,85,"services",2
"2624",2624,1,18,6,1312,465,51,"services",1
"2625",2625,48,376,192,1873,3081,45,"services",9
"2626",2626,125,1030,494,3611,2577,27,"manufacturing",6
"2627",2627,400,1690,1450,3238,8491,85,"services",2
"2628",2628,86,802,445,3442,5079,74,"services",9
"2629",2629,82,675,451,5394,1399,45,"services",17
"2630",2630,818,2635,3642,4734,3054,85,"services",3
"2631",2631,242,1214,980,2667,1564,26,"manufacturing",18
"2632",2632,8,148,68,960,405,45,"services",1
"2633",2633,59,450,333,4902,2400,60,"services",2
"2634",2634,636,2381,2364,3577,1660,85,"services",2
"2635",2635,16,610,318,3024,1861,51,"services",8
"2636",2636,830,2754,2965,4643,2170,85,"services",2
"2637",2637,100,352,371,2597,955,15,"manufacturing",6
"2638",2638,1,100,75,149,107,72,"services",2
"2639",2639,30,635,371,3761,1284,74,"services",9
"2640",2640,15,89,47,269,66,55,"services",9
"2641",2641,550,2370,2140,3940,1589,85,"services",27
"2642",2642,13,682,279,4019,1388,51,"services",4
"2643",2643,60,1188,1072,3509,2081,92,"services",5
"2644",2644,36,83,175,1704,468,52,"services",3
"2645",2645,62,1200,690,4593,1485,51,"services",9
"2646",2646,80,556,389,2657,1149,45,"services",8
"2647",2647,30,271,134,3233,1498,51,"services",3
"2648",2648,15,866,84,4376,2868,51,"services",7
"2649",2649,25,352,231,6033,1314,63,"services",8
"2650",2650,35,298,157,4967,1561,50,"services",3
"2651",2651,284,711,596,1630,1640,15,"manufacturing",2
"2652",2652,650,2616,2311,5200,4081,85,"services",2
"2653",2653,200,497,583,2648,1967,19,"manufacturing",6
"2654",2654,60,422,194,5053,1249,52,"services",3
"2655",2655,11,1565,350,2129,1916,91,"services",8
"2656",2656,8,21,18,78,44,74,"services",3
"2657",2657,4,1390,31,99629,11829,51,"services",3
"2658",2658,40,650,334,12077,2880,50,"services",8
"2659",2659,119,1500,160,7336,58921,21,"manufacturing",1
"2660",2660,56,446,239,9304,2064,51,"services",9
"2661",2661,52,476,182,8827,2401,52,"services",9
"2662",2662,70,341,407,1023,21899,40,"manufacturing",2
"2663",2663,43,144,214,3075,1996,51,"services",1
"2664",2664,105,240,267,4885,2829,51,"services",5
"2665",2665,7439,50886,24265,406586,48206,52,"services",5
"2666",2666,450,1873,1415,2998,5491,18,"manufacturing",2
"2667",2667,90,462,269,1678,3141,31,"manufacturing",5
"2668",2668,756,3002,2999,4562,19503,85,"services",2
"2669",2669,107,361,312,872,229,41,"manufacturing",2
"2670",2670,24,178,79,4528,1029,50,"services",3
"2671",2671,2,15,11,2,145,35,"manufacturing",2
"2672",2672,115,597,643,5929,2377,45,"services",9
"2673",2673,780,2501,1650,2510,1443,74,"services",7
"2674",2674,69,123,295,2134,1199,74,"services",5
"2675",2675,198,1146,1822,15751,34054,51,"services",8
"2676",2676,15,296,147,31,6973,65,"services",5
"2677",2677,1,1960,3,2139,26572,45,"services",3
"2678",2678,803,3117,2694,4931,4117,85,"services",2
"2679",2679,460,2154,2008,4264,2237,85,"services",34
"2680",2680,219,3059,3618,171968,58645,70,"services",3
"2681",2681,1764,7710,6883,12550,10420,85,"services",2
"2682",2682,65,595,290,3007,1461,51,"services",7
"2683",2683,5,1550,35,3293,17303,70,"services",2
"2684",2684,28,2529,714,9978,4306,45,"services",5
"2685",2685,4,7,12,557,425,51,"services",3
"2686",2686,2,14,6,112,1471,45,"services",1
"2687",2687,198,1083,971,2374,944,28,"manufacturing",23
"2688",2688,198,989,985,3450,1289,45,"services",48
"2689",2689,83,129,263,2603,2818,21,"manufacturing",2
"2690",2690,126,1036,513,2789,1430,25,"manufacturing",13
"2691",2691,19,573,198,4428,1974,51,"services",11
"2692",2692,751,2674,2952,4791,6456,85,"services",2
"2693",2693,22,614,393,5873,4391,29,"manufacturing",7
"2694",2694,119,1476,1041,2901,1309,14,"manufacturing",42
"2695",2695,48,1054,402,4851,6952,51,"services",4
"2696",2696,231,1931,553,5602,4262,28,"manufacturing",10
"2697",2697,32,346,162,5459,2645,51,"services",8
"2698",2698,48,479,180,1396,1398,51,"services",8
"2699",2699,47,630,319,4573,1760,29,"manufacturing",7
"2700",2700,452,2485,1982,4599,2771,60,"services",24
"2701",2701,300,1657,1243,3062,811,85,"services",4
"2702",2702,500,1731,1613,4103,1532,85,"services",32
"2703",2703,87,1378,462,3595,2761,26,"manufacturing",9
"2704",2704,1300,5975,5605,14921,11236,85,"services",3
"2705",2705,160,3817,859,48341,20567,51,"services",9
"2706",2706,58,245,187,7263,1598,51,"services",2
"2707",2707,104,935,743,5370,1780,31,"manufacturing",9
"2708",2708,20,325,69,4767,4352,25,"manufacturing",3
"2709",2709,80,1013,375,3040,2935,21,"manufacturing",51
"2710",2710,191,1459,595,4936,2051,20,"manufacturing",10
"2711",2711,100,720,671,11971,2995,51,"services",42
"2712",2712,13,211,197,761,402,51,"services",4
"2713",2713,15,67,68,2530,938,51,"services",10
"2714",2714,73,849,134,1866,1999,31,"manufacturing",7
"2715",2715,52,1327,904,2324,7100,73,"services",4
"2716",2716,80,996,581,5394,1976,34,"manufacturing",4
"2717",2717,102,635,635,4567,1180,45,"services",6
"2718",2718,500,2471,2250,4071,2523,85,"services",2
"2719",2719,172,591,612,2353,817,20,"manufacturing",10
"2720",2720,100,2381,2079,4578,1375,74,"services",8
"2721",2721,336,3353,1617,41674,9254,52,"services",2
"2722",2722,60,205,571,38618,6042,51,"services",9
"2723",2723,39,274,177,7944,2116,51,"services",4
"2724",2724,37,2041,264,6112,16351,45,"services",7
"2725",2725,90,658,471,2516,1519,29,"manufacturing",8
"2726",2726,80,811,336,3956,3354,22,"manufacturing",3
"2727",2727,7,321,59,7191,2833,51,"services",5
"2728",2728,31,469,281,7282,2473,63,"services",3
"2729",2729,90,485,218,7736,1506,20,"manufacturing",9
"2730",2730,104,687,293,10279,3180,51,"services",4
"2731",2731,52,1250,285,7055,4405,20,"manufacturing",4
"2732",2732,847,17280,5191,70052,28256,91,"services",3
"2733",2733,110,871,925,5976,4187,29,"manufacturing",7
"2734",2734,600,3112,2865,5286,4868,85,"services",27
"2735",2735,28,104,99,261,51,22,"manufacturing",8
"2736",2736,5,49,53,439,117,70,"services",10
"2737",2737,50,1121,293,4960,3800,51,"services",8
"2738",2738,232,1111,1753,6513,544,45,"services",2
"2739",2739,100,1630,613,5941,1550,92,"services",7
"2740",2740,108,564,164,2697,4265,29,"manufacturing",3
"2741",2741,135,1974,878,5807,2345,28,"manufacturing",6
"2742",2742,14,214,162,1233,1780,51,"services",3
"2743",2743,984,3442,3145,4967,1311,63,"services",44
"2744",2744,22,199,105,5593,2280,51,"services",10
"2745",2745,40,564,531,2890,710,22,"manufacturing",9
"2746",2746,131,1168,860,6478,3454,63,"services",5
"2747",2747,20,272,332,4076,1883,17,"manufacturing",8
"2748",2748,26,800,543,4043,4351,51,"services",3
"2749",2749,89,1847,1181,3402,1636,72,"services",9
"2750",2750,10,94,149,495,1358,70,"services",2
"2751",2751,72,1577,411,5857,1094,26,"manufacturing",5
"2752",2752,90,978,366,5556,2451,35,"manufacturing",3
"2753",2753,125,1131,957,3534,1050,29,"manufacturing",3
"2754",2754,220,5977,812,7810,12056,70,"services",7
"2755",2755,80,505,374,1465,420,26,"manufacturing",32
"2756",2756,65,388,218,7569,1076,51,"services",6
"2757",2757,30,42,173,485,671,16,"manufacturing",12
"2758",2758,70,381,364,2783,5509,25,"manufacturing",12
"2759",2759,77,277,164,8207,1099,51,"services",5
"2760",2760,60,1268,438,4704,2608,26,"manufacturing",5
"2761",2761,69,583,260,1205,3004,40,"manufacturing",1
"2762",2762,9,53,90,341,154,63,"services",9
"2763",2763,143,5440,672,2516,16156,90,"services",3
"2764",2764,85,652,75,3171,2646,50,"services",5
"2765",2765,84,971,764,3093,683,45,"services",7
"2766",2766,193,711,622,3743,1453,27,"manufacturing",1
"2767",2767,253,860,998,2386,1129,60,"services",39
"2768",2768,15,1007,295,13635,3238,51,"services",3
"2769",2769,55,906,572,4513,15767,22,"manufacturing",3
"2770",2770,65,503,231,8732,2091,51,"services",10
"2771",2771,25,853,185,3885,1068,45,"services",6
"2772",2772,153,2319,1350,12424,6585,45,"services",3
"2773",2773,20,889,402,5601,4550,33,"manufacturing",5
"2774",2774,58,490,254,1086,1091,90,"services",4
"2775",2775,86,374,335,4334,5023,15,"manufacturing",3
"2776",2776,184,953,793,3859,1992,36,"manufacturing",2
"2777",2777,18,288,127,3938,1800,51,"services",4
"2778",2778,34,305,115,695,373,36,"manufacturing",2
"2779",2779,95,730,566,5666,1113,45,"services",6
"2780",2780,55,862,412,8393,1819,74,"services",2
"2781",2781,342,802,956,5694,1697,17,"manufacturing",1
"2782",2782,90,1286,626,5283,1478,72,"services",9
"2783",2783,501,1988,1814,2977,1886,45,"services",1
"2784",2784,597,2374,2109,3227,2411,29,"manufacturing",1
"2785",2785,360,454,370,3208,3857,52,"services",1
"2786",2786,43,1363,455,8760,10863,15,"manufacturing",5
"2787",2787,41,911,740,2251,660,74,"services",9
"2788",2788,55,921,494,4475,5026,51,"services",2
"2789",2789,330,1763,1314,2856,1274,85,"services",2
"2790",2790,54,669,171,2505,3017,45,"services",9
"2791",2791,315,1190,1550,2909,3607,73,"services",50
"2792",2792,62,321,241,1634,4856,55,"services",5
"2793",2793,1,1100,2,1218,707,70,"services",2
"2794",2794,49,1046,393,2127,2531,93,"services",3
"2795",2795,65,93,394,12553,3941,51,"services",1
"2796",2796,245,2495,1476,2811,6461,73,"services",25
"2797",2797,76,201,148,1317,722,45,"services",8
"2798",2798,54,131,61,730,2854,51,"services",9
"2799",2799,116,1175,843,12470,3612,25,"manufacturing",4
"2800",2800,124,743,323,14292,5187,51,"services",9
"2801",2801,62,410,340,1306,4558,31,"manufacturing",3
"2802",2802,117,387,261,1326,1216,15,"manufacturing",1
"2803",2803,19,253,152,1613,320,52,"services",9
"2804",2804,21,755,372,7830,4458,51,"services",6
"2805",2805,47,1787,1151,36549,27039,51,"services",1
"2806",2806,40,714,289,13861,3357,51,"services",1
"2807",2807,15,146,92,1789,615,45,"services",4
"2808",2808,10,136,97,491,75,74,"services",8
"2809",2809,877,17548,3863,67490,34579,15,"manufacturing",6
"2810",2810,545,2561,2710,4122,1321,28,"manufacturing",2
"2811",2811,50,2816,100,2740,20820,70,"services",6
"2812",2812,1805,7265,14350,114638,134179,27,"manufacturing",8
"2813",2813,136,1062,668,4338,2128,36,"manufacturing",22
"2814",2814,822,3106,2878,4531,2338,29,"manufacturing",1
"2815",2815,1600,5948,6598,9064,2956,85,"services",3
"2816",2816,3227,3004,25771,168762,193478,27,"manufacturing",25
"2817",2817,42,856,224,18936,6079,51,"services",3
"2818",2818,90,1038,2654,28985,12732,51,"services",7
"2819",2819,16,447,297,3741,2306,24,"manufacturing",8
"2820",2820,55,459,186,2137,1729,60,"services",10
"2821",2821,10,93,54,631,224,51,"services",1
"2822",2822,84,3322,2137,16199,10013,51,"services",3
"2823",2823,20,19,21,1320,1224,51,"services",10
"2824",2824,184,2382,726,5467,1800,74,"services",8
"2825",2825,54,99,133,4741,1754,50,"services",1
"2826",2826,70,735,577,2948,1887,72,"services",9
